b	switch	start	end	contig
3801	0	1406846	1413380	Ctg001
3851	0	1413489	1421601	Ctg001
3901	0	1421637	1428843	Ctg001
3951	1	1428872	1437886	Ctg001
4001	7	1438563	1452448	Ctg001
4051	0	1452699	1463685	Ctg001
4101	0	1463735	1502152	Ctg001
4151	0	1502205	1573762	Ctg001
4201	0	1573850	1619878	Ctg001
4251	0	1622654	1642880	Ctg001
4301	0	1643111	1780801	Ctg001
4351	0	1780895	1994858	Ctg001
4401	0	1994883	2033517	Ctg001
4451	0	2033579	2092189	Ctg001
4501	0	2092281	2105171	Ctg001
4551	0	2105217	2119107	Ctg001
4601	0	2119305	2127743	Ctg001
4651	0	2127816	2134810	Ctg001
4701	0	2134859	2147327	Ctg001
4751	0	2147747	2163687	Ctg001
4801	0	2163701	2179871	Ctg001
4851	0	2180260	2187213	Ctg001
4901	0	2187236	2198500	Ctg001
4951	0	2198670	2207278	Ctg001
5001	0	2207621	2215314	Ctg001
5051	0	2215466	2232911	Ctg001
5101	0	2234328	2246980	Ctg001
5151	0	2247052	2256154	Ctg001
5201	0	2256368	2265664	Ctg001
5251	0	2265812	2271212	Ctg001
5301	0	2271367	2281144	Ctg001
5351	0	2281210	2286230	Ctg001
5401	0	2286283	2293339	Ctg001
5451	0	2293442	2300599	Ctg001
5501	0	2300833	2311650	Ctg001
5551	2	2311865	2322579	Ctg001
5601	0	2322739	2333837	Ctg001
5651	0	2334130	2341158	Ctg001
5701	0	2341451	2347019	Ctg001
5751	0	2347050	2354922	Ctg001
5801	0	2355162	2373030	Ctg001
5851	0	2373125	2383489	Ctg001
5901	0	2384147	2388674	Ctg001
5951	0	2388806	2396656	Ctg001
6001	0	2397709	2406958	Ctg001
6051	0	2407068	2421712	Ctg001
6101	0	2421869	2455573	Ctg001
6151	0	2456810	2468383	Ctg001
6201	0	2468410	2478035	Ctg001
6251	0	2478150	2488710	Ctg001
6301	0	2488734	2497620	Ctg001
6351	0	2497822	2505684	Ctg001
6401	0	2506242	2528594	Ctg001
6451	0	2528635	2536058	Ctg001
6501	0	2536079	2546786	Ctg001
6551	0	2546806	2567862	Ctg001
6601	0	2567954	2575223	Ctg001
6651	0	2575277	2584936	Ctg001
6701	0	2585082	2601887	Ctg001
6751	0	2601943	2620857	Ctg001
6801	0	2620883	2638318	Ctg001
6851	0	2638536	2645220	Ctg001
6901	0	2645290	2652059	Ctg001
6951	0	2652198	2665331	Ctg001
7001	0	2665351	2672680	Ctg001
7051	0	2672771	2687290	Ctg001
7101	0	2687341	2710009	Ctg001
7151	0	2710024	2743402	Ctg001
7201	0	2743464	2750679	Ctg001
7251	0	2750851	2767459	Ctg001
7301	0	2767586	2781724	Ctg001
7351	0	2781754	2789638	Ctg001
7401	0	2789983	2811252	Ctg001
7451	0	2811377	2817791	Ctg001
7501	0	2817844	2862381	Ctg001
7551	0	2862465	2876679	Ctg001
7601	0	2877088	2884077	Ctg001
7651	0	2884235	2889142	Ctg001
7701	0	2889346	2894283	Ctg001
7751	0	2894533	2922149	Ctg001
7801	0	2923393	2933255	Ctg001
7851	0	2933446	2957254	Ctg001
7901	0	2959731	2967424	Ctg001
7951	0	2967473	2974038	Ctg001
8001	0	2974123	3000150	Ctg001
8051	0	3000844	3028642	Ctg001
8101	0	3028664	3048379	Ctg001
8151	0	3048504	3067163	Ctg001
8201	0	3067210	3075283	Ctg001
8251	0	3075363	3085423	Ctg001
8301	0	3085555	3093113	Ctg001
8351	0	3093167	3099794	Ctg001
8401	0	3099923	3104911	Ctg001
8451	0	3105118	3179365	Ctg001
8501	18	3179402	3223867	Ctg001
8551	0	3223885	3235696	Ctg001
8601	0	3235819	3244131	Ctg001
8651	0	3244152	3253970	Ctg001
8701	0	3254000	3274847	Ctg001
8751	0	3274920	3300615	Ctg001
8801	0	3300745	3317756	Ctg001
8851	0	3317791	3362459	Ctg001
8901	0	3362613	3370346	Ctg001
8951	0	3370358	3377510	Ctg001
9001	0	3377556	3385138	Ctg001
9051	0	3385154	3401714	Ctg001
9101	0	3401740	3407499	Ctg001
9151	0	3407529	3419296	Ctg001
9201	0	3419558	3431140	Ctg001
9251	0	3431163	3456948	Ctg001
9301	0	3456975	3462976	Ctg001
9351	0	3463052	3472430	Ctg001
9401	0	3473964	3479761	Ctg001
9451	0	3479775	3486153	Ctg001
9501	0	3486466	3494960	Ctg001
9551	0	3494988	3506373	Ctg001
9601	0	3506752	3512365	Ctg001
9651	0	3512971	3544230	Ctg001
9701	0	3544245	3553343	Ctg001
9751	0	3553383	3564556	Ctg001
9801	0	3564842	3573326	Ctg001
9851	0	3573587	3581697	Ctg001
9901	0	3582458	3592225	Ctg001
9951	0	3592255	3602564	Ctg001
10001	0	3602620	3716137	Ctg001
10051	0	3716951	3727449	Ctg001
10101	0	3727598	3737758	Ctg001
10151	0	3737983	3743871	Ctg001
10201	0	3743887	3751392	Ctg001
10251	0	3751485	3779571	Ctg001
10301	0	3780020	3835293	Ctg001
10351	0	3835938	3851100	Ctg001
10401	0	3851251	3874368	Ctg001
10451	0	3874513	3881100	Ctg001
10501	0	3881226	3886986	Ctg001
10551	0	3887413	3896443	Ctg001
10601	0	3896515	3904829	Ctg001
10651	0	3904971	3914590	Ctg001
10701	0	3914641	3936283	Ctg001
10751	0	3936564	3962133	Ctg001
10801	0	3962163	3975235	Ctg001
10851	0	3975291	3981181	Ctg001
10901	0	3981213	3996837	Ctg001
10951	0	3997443	4019323	Ctg001
11001	0	4019488	4025526	Ctg001
11051	0	4025626	4038557	Ctg001
11101	0	4038718	4047551	Ctg001
11151	0	4047566	4060959	Ctg001
11201	0	4060977	4079999	Ctg001
11251	0	4080227	4084513	Ctg001
11301	0	4084531	4096847	Ctg001
11351	0	4096867	4108338	Ctg001
11401	0	4108402	4120450	Ctg001
11451	0	4120469	4125646	Ctg001
11501	0	4125716	4131259	Ctg001
11551	0	4131447	4164766	Ctg001
11601	0	4165079	4173739	Ctg001
11651	0	4173758	4184328	Ctg001
11701	0	4184464	4198300	Ctg001
11751	0	4198354	4232881	Ctg001
11801	0	4233068	4239872	Ctg001
11851	0	4239975	4246876	Ctg001
11901	0	4247560	4268102	Ctg001
11951	0	4268385	4283117	Ctg001
12001	0	4283270	4291340	Ctg001
12051	3	4291372	4355395	Ctg001
12101	0	4355515	4360705	Ctg001
12151	0	4360946	4368077	Ctg001
12201	0	4368105	4375750	Ctg001
12251	0	4375795	4382414	Ctg001
12301	0	4382469	4391476	Ctg001
12351	0	4391576	4400934	Ctg001
12401	0	4400998	4414283	Ctg001
12451	0	4415021	4423482	Ctg001
12501	0	4423874	4430833	Ctg001
12551	0	4430875	4442900	Ctg001
12601	0	4443027	4475829	Ctg001
12651	0	4475918	4502812	Ctg001
12701	0	4504028	4523751	Ctg001
12751	0	4523788	4531226	Ctg001
12801	0	4532369	4547960	Ctg001
12851	0	4547985	4575899	Ctg001
12901	0	4575936	4587531	Ctg001
12951	0	4587549	4593319	Ctg001
13001	0	4593387	4605824	Ctg001
13051	0	4605867	4642364	Ctg001
13101	0	4642930	4665955	Ctg001
13151	0	4666068	4699615	Ctg001
13201	0	4699728	4705854	Ctg001
13251	0	4705939	4715830	Ctg001
13301	0	4715960	4723058	Ctg001
13351	0	4723320	4728497	Ctg001
13401	1	4728656	4737133	Ctg001
13451	0	4737164	4747942	Ctg001
13501	0	4748003	4755018	Ctg001
13551	1	4756107	4766728	Ctg001
13601	0	4766912	4774193	Ctg001
13651	0	4774234	4788229	Ctg001
13701	0	4788290	4798382	Ctg001
13751	0	4798404	4825252	Ctg001
13801	0	4825300	4862211	Ctg001
13851	0	4862249	4874838	Ctg001
13901	0	4874897	4884726	Ctg001
13951	0	4884826	4889989	Ctg001
14001	0	4890090	4896879	Ctg001
14051	0	4897069	4911800	Ctg001
14101	0	4911974	4917507	Ctg001
14151	6	4917611	4929967	Ctg001
14201	12	4930221	4942465	Ctg001
14251	21	4942929	4975227	Ctg001
14301	0	4975329	4985873	Ctg001
14351	0	4986053	4998571	Ctg001
14401	0	4999312	5006845	Ctg001
14451	0	5006900	5013625	Ctg001
14501	0	5013796	5040430	Ctg001
14551	0	5041342	5056850	Ctg001
14601	0	5056872	5065152	Ctg001
14651	0	5065415	5090882	Ctg001
14701	0	5090909	5099286	Ctg001
14751	0	5099432	5105380	Ctg001
14801	0	5105478	5120347	Ctg001
14851	0	5120373	5128819	Ctg001
14901	0	5129082	5144359	Ctg001
14951	0	5144372	5154561	Ctg001
15001	1	5154735	5174131	Ctg001
15051	0	5174268	5200178	Ctg001
15101	0	5201301	5326657	Ctg001
15151	2	5407026	5456160	Ctg001
15201	0	5456173	5464489	Ctg001
15251	0	5464503	5471168	Ctg001
15301	0	5471352	5482875	Ctg001
15351	0	5482890	5489022	Ctg001
15401	0	5489183	5538899	Ctg001
15451	0	5539004	5553601	Ctg001
15501	0	5554707	5572104	Ctg001
15551	0	5572123	5577299	Ctg001
15601	0	5577320	5586247	Ctg001
15651	0	5586755	5601427	Ctg001
15701	0	5601637	5609011	Ctg001
15751	0	5609049	5615976	Ctg001
15801	0	5616010	5625647	Ctg001
15851	0	5625676	5644534	Ctg001
15901	0	5644571	5648837	Ctg001
15951	0	5649185	5656062	Ctg001
16001	0	5656160	5665270	Ctg001
16051	0	5665421	5669913	Ctg001
16101	0	5670333	5709266	Ctg001
16151	0	5709313	5726116	Ctg001
16201	0	5727330	5734320	Ctg001
16251	0	5734725	5756674	Ctg001
16301	0	5756690	5766805	Ctg001
16351	0	5766846	5773770	Ctg001
16401	0	5773795	5784484	Ctg001
16451	0	5784560	5792512	Ctg001
16501	0	5793277	5800298	Ctg001
16551	0	5800313	5809066	Ctg001
16601	0	5809482	5818092	Ctg001
16651	0	5818953	5833357	Ctg001
16701	0	5833410	5847259	Ctg001
16751	0	5847324	5853512	Ctg001
16801	0	5853957	5861972	Ctg001
16851	0	5862083	5868951	Ctg001
16901	0	5869189	5881747	Ctg001
16951	0	5881912	5894663	Ctg001
17001	0	5894758	5905972	Ctg001
17051	0	5906168	5913383	Ctg001
17101	0	5913424	5918802	Ctg001
17151	0	5919377	5925911	Ctg001
17201	0	5926061	5934633	Ctg001
17251	0	5934663	5941004	Ctg001
17301	0	5941203	5956071	Ctg001
17351	1	5956292	5962795	Ctg001
17401	1	5962844	5971095	Ctg001
17451	0	5971140	5984774	Ctg001
17501	0	5985206	6005171	Ctg001
17551	0	6005254	6015766	Ctg001
17601	0	6015926	6022706	Ctg001
17651	0	6022720	6028981	Ctg001
17701	0	6028995	6054969	Ctg001
17751	0	6054986	6089518	Ctg001
17801	0	6090793	6095565	Ctg001
17851	0	6095681	6105244	Ctg001
17901	0	6105262	6119155	Ctg001
17951	0	6119308	6130415	Ctg001
18001	0	6130489	6138356	Ctg001
18051	0	6138393	6146371	Ctg001
18101	0	6146385	6157620	Ctg001
18151	0	6157654	6167600	Ctg001
18201	0	6167669	6172384	Ctg001
18251	2	6172444	6180282	Ctg001
18301	0	6180297	6187048	Ctg001
18351	0	6187491	6194703	Ctg001
18401	0	6194721	6201035	Ctg001
18451	0	6201105	6210359	Ctg001
18501	0	6210473	6217414	Ctg001
18551	0	6217489	6224119	Ctg001
18601	0	6224298	6233557	Ctg001
18651	0	6234163	6240124	Ctg001
18701	0	6240163	6245969	Ctg001
18751	1	6246454	6260211	Ctg001
18801	0	6260258	6267104	Ctg001
18851	0	6267171	6272856	Ctg001
18901	0	6272923	6283702	Ctg001
18951	0	6283717	6288180	Ctg001
19001	0	6288218	6298463	Ctg001
19051	0	6298652	6303404	Ctg001
19101	0	6303432	6310603	Ctg001
19151	0	6310902	6318617	Ctg001
19201	0	6319558	6325594	Ctg001
19251	0	6326385	6336028	Ctg001
19301	0	6336330	6347171	Ctg001
19351	0	6347258	6354660	Ctg001
19401	0	6354672	6365172	Ctg001
19451	0	6366185	6403061	Ctg001
19501	0	6403358	6413436	Ctg001
19551	0	6413528	6419869	Ctg001
19601	0	6419923	6426120	Ctg001
19651	0	6426147	6434300	Ctg001
19701	0	6434426	6441801	Ctg001
19751	0	6441898	6448723	Ctg001
19801	0	6449447	6462614	Ctg001
19851	0	6463072	6470710	Ctg001
19901	0	6471187	6485327	Ctg001
19951	0	6486012	6492389	Ctg001
20001	0	6492656	6498178	Ctg001
20051	0	6498230	6507221	Ctg001
20101	0	6507238	6516017	Ctg001
20151	0	6516031	6522895	Ctg001
20201	0	6522960	6529200	Ctg001
20251	0	6529244	6553912	Ctg001
20301	0	6553955	6559172	Ctg001
20351	0	6559193	6567352	Ctg001
20401	0	6567577	6578276	Ctg001
20451	0	6578732	6587722	Ctg001
20501	0	6587738	6596440	Ctg001
20551	7	6596498	6616824	Ctg001
20601	1	6617190	6631260	Ctg001
20651	0	6631649	6635974	Ctg001
20701	0	6635986	6642097	Ctg001
20751	0	6642200	6649321	Ctg001
20801	0	6649356	6659592	Ctg001
20851	0	6659694	6666273	Ctg001
20901	0	6666701	6671931	Ctg001
20951	0	6671962	6680457	Ctg001
21001	0	6680601	6687144	Ctg001
21051	1	6687172	6694551	Ctg001
21101	0	6694564	6702055	Ctg001
21151	0	6702597	6713850	Ctg001
21201	0	6714018	6718895	Ctg001
21251	0	6718910	6722821	Ctg001
21301	0	6722860	6727308	Ctg001
21351	0	6727335	6734396	Ctg001
21401	0	6734420	6742100	Ctg001
21451	0	6742121	6782463	Ctg001
21501	0	6782570	6788176	Ctg001
21551	0	6788197	6794705	Ctg001
21601	0	6794739	6800240	Ctg001
21651	0	6800558	6807412	Ctg001
21701	0	6807477	6814538	Ctg001
21751	0	6814553	6821604	Ctg001
21801	0	6821631	6828233	Ctg001
21851	0	6828257	6834592	Ctg001
21901	0	6834985	6842037	Ctg001
21951	0	6842065	6848645	Ctg001
22001	0	6849145	6855233	Ctg001
22051	1	6855246	6869048	Ctg001
22101	0	6869332	6879066	Ctg001
22151	0	6879133	6885981	Ctg001
22201	0	6886037	6892767	Ctg001
22251	0	6893043	6901834	Ctg001
22301	0	6901907	6909645	Ctg001
22351	0	6909869	6918475	Ctg001
22401	0	6918546	6929515	Ctg001
22451	0	6929861	6937425	Ctg001
22501	0	6937605	6942241	Ctg001
22551	0	6942378	6952119	Ctg001
22601	0	6952446	6957089	Ctg001
22651	0	6957123	6971666	Ctg001
22701	0	6971681	6980774	Ctg001
22751	0	6980870	6990196	Ctg001
22801	0	6990255	6997360	Ctg001
22851	0	6997536	7016703	Ctg001
22901	0	7016731	7029865	Ctg001
22951	0	7029888	7038681	Ctg001
23001	0	7038810	7045823	Ctg001
23051	0	7045835	7052454	Ctg001
23101	0	7052573	7074566	Ctg001
23151	0	7075010	7079504	Ctg001
23201	2	7079516	7087720	Ctg001
23251	0	7087810	7094510	Ctg001
23301	0	7094801	7108719	Ctg001
23351	0	7109254	7116795	Ctg001
23401	0	7116811	7119750	Ctg001
23451	0	7119792	7126279	Ctg001
23501	0	7126306	7131193	Ctg001
23551	0	7131248	7137521	Ctg001
23601	0	7137847	7153816	Ctg001
23651	0	7153842	7158323	Ctg001
23701	0	7158364	7163613	Ctg001
23751	0	7163634	7174012	Ctg001
23801	0	7174059	7181991	Ctg001
23851	0	7183193	7191716	Ctg001
23901	0	7192286	7200799	Ctg001
23951	0	7200947	7210304	Ctg001
24001	0	7210536	7218389	Ctg001
24051	0	7218441	7228801	Ctg001
24101	0	7228986	7239593	Ctg001
24151	0	7239651	7246712	Ctg001
24201	0	7246731	7253514	Ctg001
24251	0	7253532	7257704	Ctg001
24301	0	7257755	7263010	Ctg001
24351	0	7263063	7270003	Ctg001
24401	0	7270066	7274936	Ctg001
24451	0	7274970	7288960	Ctg001
24501	0	7289032	7297421	Ctg001
24551	0	7297608	7303288	Ctg001
24601	0	7303518	7307236	Ctg001
24651	0	7307249	7311343	Ctg001
24701	0	7311404	7320989	Ctg001
24751	0	7321756	7332149	Ctg001
24801	0	7332242	7340733	Ctg001
24851	0	7341075	7349325	Ctg001
24901	0	7349460	7358569	Ctg001
24951	1	7358893	7366318	Ctg001
25001	0	7366620	7373630	Ctg001
25051	0	7373672	7385740	Ctg001
25101	0	7385756	7393292	Ctg001
25151	0	7393422	7400447	Ctg001
25201	0	7400466	7407508	Ctg001
25251	0	7407630	7415533	Ctg001
25301	0	7415746	7421943	Ctg001
25351	0	7422025	7431324	Ctg001
25401	0	7431532	7436246	Ctg001
25451	0	7436412	7442420	Ctg001
25501	0	7442451	7445869	Ctg001
25551	0	7445913	7454726	Ctg001
25601	0	7454756	7462086	Ctg001
25651	0	7462155	7469864	Ctg001
25701	0	7470377	7478774	Ctg001
25751	0	7478898	7484283	Ctg001
25801	0	7484340	7493011	Ctg001
25851	0	7493157	7501429	Ctg001
25901	0	7501469	7508595	Ctg001
25951	0	7508706	7515555	Ctg001
26001	0	7515567	7521425	Ctg001
26051	0	7521454	7529429	Ctg001
26101	0	7529480	7538450	Ctg001
26151	0	7538608	7545941	Ctg001
26201	0	7545965	7553970	Ctg001
26251	0	7554046	7565666	Ctg001
26301	0	7565697	7575322	Ctg001
26351	0	7575374	7584102	Ctg001
26401	0	7584145	7589511	Ctg001
26451	0	7589540	7594865	Ctg001
26501	0	7594920	7602658	Ctg001
26551	0	7602732	7608794	Ctg001
26601	0	7609208	7623309	Ctg001
26651	0	7623667	7663761	Ctg001
26701	0	7664532	7681249	Ctg001
26751	0	7681399	7690075	Ctg001
26801	0	7690109	7697925	Ctg001
26851	0	7697993	7702226	Ctg001
26901	0	7702251	7706847	Ctg001
26951	0	7707159	7712623	Ctg001
27001	0	7712670	7721025	Ctg001
27051	0	7721103	7728904	Ctg001
27101	0	7729022	7740740	Ctg001
27151	0	7740799	7750118	Ctg001
27201	0	7750168	7755842	Ctg001
27251	0	7756021	7762241	Ctg001
27301	0	7762333	7766904	Ctg001
27351	0	7767318	7774388	Ctg001
27401	0	7774433	7780143	Ctg001
27451	0	7780298	7787025	Ctg001
27501	0	7787132	7793675	Ctg001
27551	0	7793783	7803942	Ctg001
27601	0	7804031	7811053	Ctg001
27651	0	7811213	7817188	Ctg001
27701	0	7817203	7822705	Ctg001
27751	0	7822717	7828433	Ctg001
27801	0	7828808	7837501	Ctg001
27851	0	7837530	7845347	Ctg001
27901	1	7845493	7927281	Ctg001
27951	0	7927535	7932395	Ctg001
28001	0	7932407	7937275	Ctg001
28051	0	7937341	7944251	Ctg001
28101	0	7944269	7950097	Ctg001
28151	0	7950154	7957697	Ctg001
28201	0	7957799	7968401	Ctg001
28251	0	7968455	7972138	Ctg001
28301	0	7972349	7981449	Ctg001
28351	0	7981610	7985340	Ctg001
28401	0	7985366	7992347	Ctg001
28451	0	7992482	7999355	Ctg001
28501	0	7999430	8005962	Ctg001
28551	0	8006104	8017798	Ctg001
28601	0	8017815	8022418	Ctg001
28651	0	8022515	8034164	Ctg001
28701	0	8034184	8041444	Ctg001
28751	0	8041474	8053331	Ctg001
28801	0	8053427	8065932	Ctg001
28851	0	8065963	8070658	Ctg001
28901	0	8070682	8077202	Ctg001
28951	0	8077762	8082706	Ctg001
29001	0	8082733	8091242	Ctg001
29051	0	8091388	8102780	Ctg001
29101	0	8102804	8110139	Ctg001
29151	0	8110448	8123273	Ctg001
29201	0	8123340	8131365	Ctg001
29251	1	8131394	8148581	Ctg001
29301	0	8148619	8153379	Ctg001
29351	0	8153441	8163073	Ctg001
29401	0	8163114	8168859	Ctg001
29451	0	8168929	8174743	Ctg001
29501	0	8174773	8180880	Ctg001
29551	0	8181197	8188467	Ctg001
29601	0	8188492	8193775	Ctg001
29651	0	8193797	8201499	Ctg001
29701	0	8201848	8208533	Ctg001
29751	0	8208721	8219019	Ctg001
29801	0	8219146	8225840	Ctg001
29851	0	8225891	8236613	Ctg001
29901	0	8236626	8243725	Ctg001
29951	0	8243812	8249108	Ctg001
30001	0	8249127	8262688	Ctg001
30051	0	8263384	8269252	Ctg001
30101	0	8269409	8272951	Ctg001
30151	1	8273034	8280301	Ctg001
30201	0	8280313	8284716	Ctg001
30251	0	8284733	8297938	Ctg001
30301	0	8298257	8308602	Ctg001
30351	0	8308617	8317991	Ctg001
30401	0	8318732	8326019	Ctg001
30451	0	8326090	8338697	Ctg001
30501	0	8338711	8345124	Ctg001
30551	0	8345306	8354781	Ctg001
30601	0	8354814	8359928	Ctg001
30651	0	8359968	8366220	Ctg001
30701	0	8366317	8371692	Ctg001
30751	0	8371782	8378302	Ctg001
30801	0	8378382	8390351	Ctg001
30851	0	8390375	8403285	Ctg001
30901	0	8403350	8412515	Ctg001
30951	0	8412539	8417809	Ctg001
31001	0	8417849	8439930	Ctg001
31051	0	8441210	8449366	Ctg001
31101	0	8449392	8454131	Ctg001
31151	0	8454182	8458571	Ctg001
31201	0	8458585	8467996	Ctg001
31251	0	8468157	8472530	Ctg001
31301	0	8472546	8479385	Ctg001
31351	0	8479531	8485067	Ctg001
31401	0	8485136	8497824	Ctg001
31451	0	8497865	8508319	Ctg001
31501	0	8508458	8513903	Ctg001
31551	0	8513915	8520426	Ctg001
31601	0	8520708	8526976	Ctg001
31651	0	8527057	8534448	Ctg001
31701	1	8534472	8541043	Ctg001
31751	0	8541083	8551151	Ctg001
31801	0	8551651	8558317	Ctg001
31851	0	8558552	8565232	Ctg001
31901	0	8565368	8577749	Ctg001
31951	0	8578749	8586892	Ctg001
32001	0	8587008	8594774	Ctg001
32051	0	8594846	8607364	Ctg001
32101	0	8607412	8622046	Ctg001
32151	0	8622163	8630180	Ctg001
32201	0	8630304	8638289	Ctg001
32251	0	8638777	8647178	Ctg001
32301	0	8647274	8660415	Ctg001
32351	0	8660443	8670102	Ctg001
32401	0	8670126	8674197	Ctg001
32451	0	8674269	8683266	Ctg001
32501	0	8683289	8689842	Ctg001
32551	0	8689950	8696771	Ctg001
32601	0	8696786	8703991	Ctg001
32651	0	8704475	8714042	Ctg001
32701	0	8714214	8721667	Ctg001
32751	0	8721793	8725084	Ctg001
32801	0	8725180	8744549	Ctg001
32851	0	8744582	8768545	Ctg001
32901	0	8768641	8776094	Ctg001
32951	0	8776143	8783805	Ctg001
33001	0	8783919	8789606	Ctg001
33051	0	8789677	8796795	Ctg001
33101	0	8796864	8803184	Ctg001
33151	0	8803202	8812149	Ctg001
33201	0	8812176	8822358	Ctg001
33251	0	8822566	8828286	Ctg001
33301	0	8828501	8836703	Ctg001
33351	0	8836750	8846478	Ctg001
33401	0	8846790	8856853	Ctg001
33451	0	8857005	8872704	Ctg001
33501	0	8872808	8881153	Ctg001
33551	0	8881230	8890996	Ctg001
33601	0	8891067	8900351	Ctg001
33651	0	8900534	8907003	Ctg001
33701	0	8907120	8918770	Ctg001
33751	0	8918792	8926646	Ctg001
33801	0	8926740	8936611	Ctg001
33851	0	8937151	8943270	Ctg001
33901	0	8943532	8949261	Ctg001
33951	0	8949374	8955027	Ctg001
34001	0	8955110	8963522	Ctg001
34051	0	8963556	8973564	Ctg001
34101	0	8973737	8979678	Ctg001
34151	0	8979826	8986917	Ctg001
34201	0	8987019	9002961	Ctg001
34251	0	9003586	9007574	Ctg001
34301	0	9007653	9012264	Ctg001
34351	0	9012385	9042319	Ctg001
34401	0	9042368	9046822	Ctg001
34451	0	9046890	9055311	Ctg001
34501	0	9055386	9062463	Ctg001
34551	0	9062537	9069462	Ctg001
34601	0	9069658	9075720	Ctg001
34651	0	9077182	9087159	Ctg001
34701	0	9087266	9097952	Ctg001
34751	0	9098111	9114542	Ctg001
34801	0	9114581	9123906	Ctg001
34851	0	9123992	9130750	Ctg001
34901	0	9130787	9135225	Ctg001
34951	0	9135291	9144407	Ctg001
35001	0	9144637	9152112	Ctg001
35051	0	9152647	9158150	Ctg001
35101	0	9158184	9178278	Ctg001
35151	0	9178446	9187268	Ctg001
35201	0	9187319	9192305	Ctg001
35251	0	9192437	9202455	Ctg001
35301	0	9202570	9209844	Ctg001
35351	0	9209990	9231073	Ctg001
35401	0	9231206	9239746	Ctg001
35451	0	9239968	9250113	Ctg001
35501	0	9250506	9265360	Ctg001
35551	0	9265456	9270955	Ctg001
35601	0	9270973	9281171	Ctg001
35651	0	9281327	9289817	Ctg001
35701	0	9289855	9337268	Ctg001
35751	0	9337640	9346975	Ctg001
35801	0	9347031	9356431	Ctg001
35851	0	9356444	9364967	Ctg001
35901	0	9364983	9373443	Ctg001
35951	0	9373464	9379620	Ctg001
36001	0	9380017	9388733	Ctg001
36051	0	9388766	9396614	Ctg001
36101	0	9396710	9403982	Ctg001
36151	0	9404003	9412777	Ctg001
36201	0	9413002	9419523	Ctg001
36251	0	9420533	9426892	Ctg001
36301	0	9426906	9436107	Ctg001
36351	0	9436374	9442611	Ctg001
36401	0	9442756	9449376	Ctg001
36451	0	9449672	9459182	Ctg001
36501	0	9459335	9465669	Ctg001
36551	0	9466118	9477525	Ctg001
36601	1	9477576	9490571	Ctg001
36651	0	9490718	9506282	Ctg001
36701	0	9506501	9517207	Ctg001
36751	0	9517332	9526225	Ctg001
36801	0	9526344	9535704	Ctg001
36851	0	9535796	9539660	Ctg001
36901	0	9539779	9549589	Ctg001
36951	0	9549824	9562132	Ctg001
37001	0	9562224	9571794	Ctg001
